datetime,day of week,total,Breads,Beverages,Desserts,Product Sold Category,Income Category
2019-08-01 14:56:00,Thur,23000,4,0,0,Bread-Heavy Sales Day,Medium
2020-04-26 11:51:00,Sun,28300,4,1,1,Bread-Heavy Sales Day,Medium
2019-07-24 11:56:00,Wed,27100,6,0,0,Bread-Heavy Sales Day,Medium
2019-10-14 13:22:00,Mon,14500,3,0,0,Bread-Heavy Sales Day,Low
2020-02-17 13:48:00,Mon,16800,4,0,0,Bread-Heavy Sales Day,Low
2019-07-25 13:01:00,Thur,23100,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-22 12:22:00,Sat,17100,2,1,0,Bread-Heavy Sales Day,Low
2019-09-11 15:28:00,Wed,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-11-10 11:04:00,Sun,18000,2,0,0,Bread-Heavy Sales Day,Low
2020-01-09 12:34:00,Thur,18300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-30 13:10:00,Fri,14300,2,1,0,Bread-Heavy Sales Day,Low
2020-01-05 11:03:00,Sun,16800,2,0,0,Bread-Heavy Sales Day,Low
2019-10-06 11:58:00,Sun,18300,4,0,0,Bread-Heavy Sales Day,Low
2019-12-19 13:02:00,Thur,15600,2,0,1,Bread-Heavy Sales Day,Low
2020-03-21 11:28:00,Sat,31600,5,2,0,Bread-Heavy Sales Day,Medium
2020-04-18 12:22:00,Sat,16300,2,1,0,Bread-Heavy Sales Day,Low
2020-02-05 12:36:00,Wed,17500,3,1,0,Bread-Heavy Sales Day,Low
2020-04-20 11:17:00,Mon,25100,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-04 12:39:00,Sun,17800,3,0,1,Bread-Heavy Sales Day,Low
2020-04-05 14:41:00,Sun,26300,3,1,0,Bread-Heavy Sales Day,Medium
2020-02-02 11:34:00,Sun,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-30 14:08:00,Mon,32400,7,0,0,Bread-Heavy Sales Day,Medium
2020-01-19 11:09:00,Sun,31100,3,1,1,Bread-Heavy Sales Day,Medium
2019-08-21 11:04:00,Wed,18800,3,1,0,Bread-Heavy Sales Day,Low
2019-11-11 17:25:00,Mon,28300,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-14 11:11:00,Sat,28300,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-03 11:43:00,Fri,23600,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-31 11:25:00,Wed,30100,6,0,0,Bread-Heavy Sales Day,Medium
2019-12-30 11:27:00,Mon,19800,3,1,0,Bread-Heavy Sales Day,Low
2020-03-07 12:58:00,Sat,23000,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-27 12:04:00,Thur,14800,2,0,1,Bread-Heavy Sales Day,Low
2019-12-22 13:54:00,Sun,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-11-11 14:00:00,Mon,19300,3,1,0,Bread-Heavy Sales Day,Low
2020-04-25 14:25:00,Sat,22800,4,0,0,Bread-Heavy Sales Day,Medium
2019-12-14 11:59:00,Sat,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-10-21 13:47:00,Mon,54700,9,0,0,Bread-Heavy Sales Day,High
2019-08-14 11:22:00,Wed,29000,3,2,0,Bread-Heavy Sales Day,Medium
2019-08-11 11:46:00,Sun,19600,3,0,0,Bread-Heavy Sales Day,Low
2020-02-24 12:09:00,Mon,17900,3,0,1,Bread-Heavy Sales Day,Low
2019-12-29 14:32:00,Sun,15000,2,1,0,Bread-Heavy Sales Day,Low
2020-03-01 12:19:00,Sun,20800,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-08 11:37:00,Sun,26000,4,1,0,Bread-Heavy Sales Day,Medium
2019-09-05 14:46:00,Thur,18800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-18 13:06:00,Sun,14300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-09 13:20:00,Mon,18800,3,0,0,Bread-Heavy Sales Day,Low
2019-11-27 12:35:00,Wed,15300,3,0,0,Bread-Heavy Sales Day,Low
2020-03-30 11:28:00,Mon,28600,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-10 13:15:00,Sat,16600,3,0,1,Bread-Heavy Sales Day,Low
2020-04-24 11:12:00,Fri,18800,2,0,0,Bread-Heavy Sales Day,Low
2020-04-02 16:31:00,Thur,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-02-22 11:09:00,Sat,28300,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-04 14:54:00,Wed,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-19 14:42:00,Wed,23000,4,1,0,Bread-Heavy Sales Day,Medium
2020-01-15 14:46:00,Wed,18800,3,1,0,Bread-Heavy Sales Day,Low
2020-04-26 13:01:00,Sun,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-05 11:18:00,Mon,31400,5,0,1,Bread-Heavy Sales Day,Medium
2019-12-01 11:03:00,Sun,22100,3,0,0,Bread-Heavy Sales Day,Medium
2020-03-25 16:17:00,Wed,20300,2,1,1,Bread-Heavy Sales Day,Medium
2019-07-25 11:49:00,Thur,18600,2,0,1,Bread-Heavy Sales Day,Low
2020-04-18 11:19:00,Sat,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-10-28 12:15:00,Mon,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-22 14:51:00,Sun,16100,2,1,0,Bread-Heavy Sales Day,Low
2019-11-13 11:37:00,Wed,30100,8,0,0,Bread-Heavy Sales Day,Medium
2020-03-05 15:26:00,Thur,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-12-20 11:53:00,Fri,16300,2,1,0,Bread-Heavy Sales Day,Low
2020-04-27 12:08:00,Mon,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-13 11:20:00,Thur,15500,1,0,0,Bread-Heavy Sales Day,Low
2020-03-13 13:43:00,Fri,15300,3,0,0,Bread-Heavy Sales Day,Low
2019-09-21 11:39:00,Sat,21100,3,0,1,Bread-Heavy Sales Day,Medium
2019-09-11 14:22:00,Wed,15300,2,1,0,Bread-Heavy Sales Day,Low
2020-03-05 13:46:00,Thur,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-07-14 13:05:00,Sun,15600,3,0,0,Bread-Heavy Sales Day,Low
2020-02-02 13:33:00,Sun,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-07-21 12:47:00,Sun,21000,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-01 13:18:00,Sat,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-09-22 12:06:00,Sun,22300,6,0,0,Bread-Heavy Sales Day,Medium
2019-10-13 11:30:00,Sun,15000,4,0,0,Bread-Heavy Sales Day,Low
2020-01-09 13:44:00,Thur,21900,3,1,1,Bread-Heavy Sales Day,Medium
2019-07-28 11:17:00,Sun,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-07-31 11:38:00,Wed,23300,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-28 12:46:00,Wed,18600,4,0,0,Bread-Heavy Sales Day,Low
2020-03-06 11:53:00,Fri,17500,3,0,0,Bread-Heavy Sales Day,Low
2020-01-12 12:30:00,Sun,16000,3,0,0,Bread-Heavy Sales Day,Low
2020-01-08 16:33:00,Wed,26900,4,1,0,Bread-Heavy Sales Day,Medium
2020-04-17 12:12:00,Fri,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-11 11:08:00,Sun,17800,3,1,0,Bread-Heavy Sales Day,Low
2020-02-20 11:06:00,Thur,20000,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-08 13:27:00,Sat,25800,7,0,0,Bread-Heavy Sales Day,Medium
2019-08-12 12:53:00,Mon,16300,3,0,0,Bread-Heavy Sales Day,Low
2020-03-28 11:09:00,Sat,26300,6,1,0,Bread-Heavy Sales Day,Medium
2020-01-26 13:09:00,Sun,18000,2,1,0,Bread-Heavy Sales Day,Low
2019-08-10 11:02:00,Sat,15300,2,1,0,Bread-Heavy Sales Day,Low
2020-02-09 12:54:00,Sun,22300,4,1,0,Bread-Heavy Sales Day,Medium
2019-08-24 13:07:00,Sat,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-02-19 22:13:00,Wed,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-21 12:02:00,Sat,37700,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-10 12:53:00,Fri,14300,2,0,0,Bread-Heavy Sales Day,Low
2020-04-09 12:00:00,Thur,30800,4,3,0,Bread-Heavy Sales Day,Medium
2020-01-08 15:19:00,Wed,27200,6,0,0,Bread-Heavy Sales Day,Medium
2020-03-14 11:29:00,Sat,15300,3,0,0,Bread-Heavy Sales Day,Low
2020-04-18 12:35:00,Sat,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-07-27 12:43:00,Sat,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-11-10 12:11:00,Sun,19300,1,0,0,Bread-Heavy Sales Day,Low
2020-03-21 11:04:00,Sat,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-25 11:37:00,Sat,20600,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-04 13:53:00,Wed,22800,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-12 12:48:00,Wed,53600,6,0,0,Bread-Heavy Sales Day,High
2020-04-08 13:20:00,Wed,17100,3,0,1,Bread-Heavy Sales Day,Low
2019-08-08 14:58:00,Thur,20500,6,1,0,Bread-Heavy Sales Day,Medium
2020-03-09 12:50:00,Mon,19000,4,0,0,Bread-Heavy Sales Day,Low
2019-11-20 13:24:00,Wed,23800,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-03 15:30:00,Mon,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-19 15:16:00,Sun,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-02-28 13:36:00,Fri,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-12-04 13:26:00,Wed,14800,1,0,0,Bread-Heavy Sales Day,Low
2020-03-14 12:22:00,Sat,19000,3,0,0,Bread-Heavy Sales Day,Low
2020-04-01 11:54:00,Wed,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-03-15 12:35:00,Sun,15600,2,0,0,Bread-Heavy Sales Day,Low
2019-12-25 12:16:00,Wed,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-04-22 11:51:00,Wed,18600,4,0,0,Bread-Heavy Sales Day,Low
2020-02-26 15:49:00,Wed,21200,4,0,0,Bread-Heavy Sales Day,Medium
2019-11-10 13:09:00,Sun,23800,4,1,1,Bread-Heavy Sales Day,Medium
2019-10-03 12:17:00,Thur,28300,6,1,0,Bread-Heavy Sales Day,Medium
2019-11-18 15:17:00,Mon,22800,4,1,0,Bread-Heavy Sales Day,Medium
2020-03-15 11:13:00,Sun,19300,4,0,0,Bread-Heavy Sales Day,Low
2020-02-15 14:13:00,Sat,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-11-23 15:23:00,Sat,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-02-08 11:57:00,Sat,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-04-23 11:40:00,Thur,28500,5,0,0,Bread-Heavy Sales Day,Medium
2019-09-21 12:27:00,Sat,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-08-23 11:53:00,Fri,57700,11,0,0,Bread-Heavy Sales Day,High
2019-08-08 11:07:00,Thur,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-02-20 11:01:00,Thur,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-09-07 11:10:00,Sat,23600,3,2,0,Bread-Heavy Sales Day,Medium
2019-12-28 14:51:00,Sat,17000,4,0,0,Bread-Heavy Sales Day,Low
2020-02-06 11:16:00,Thur,20900,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-09 15:48:00,Sun,24400,4,1,0,Bread-Heavy Sales Day,Medium
2019-10-19 11:24:00,Sat,16300,4,0,0,Bread-Heavy Sales Day,Low
2020-04-25 14:27:00,Sat,20800,2,0,0,Bread-Heavy Sales Day,Medium
2020-04-12 12:35:00,Sun,18300,3,0,0,Bread-Heavy Sales Day,Low
2020-04-05 13:29:00,Sun,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-18 12:10:00,Wed,15800,2,0,0,Bread-Heavy Sales Day,Low
2019-08-11 11:02:00,Sun,16800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-14 13:05:00,Sat,14500,2,1,0,Bread-Heavy Sales Day,Low
2019-11-09 11:36:00,Sat,20600,4,0,0,Bread-Heavy Sales Day,Medium
2019-11-29 14:42:00,Fri,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-12-28 14:55:00,Sat,21500,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-22 12:01:00,Sun,14100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-24 15:10:00,Fri,26000,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-07 11:10:00,Wed,21200,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-07 12:20:00,Wed,27300,3,2,0,Bread-Heavy Sales Day,Medium
2019-10-31 12:18:00,Thur,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-25 11:06:00,Sun,17300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-23 13:57:00,Mon,17800,4,0,0,Bread-Heavy Sales Day,Low
2019-11-03 14:30:00,Sun,15100,2,0,0,Bread-Heavy Sales Day,Low
2019-10-11 11:34:00,Fri,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-01-29 15:31:00,Wed,25900,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-06 11:13:00,Thur,15800,2,0,0,Bread-Heavy Sales Day,Low
2019-11-24 12:26:00,Sun,18300,2,0,0,Bread-Heavy Sales Day,Low
2019-11-17 15:58:00,Sun,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-01-15 11:28:00,Wed,116500,23,0,0,Bread-Heavy Sales Day,High
2020-02-20 13:50:00,Thur,42200,9,0,0,Bread-Heavy Sales Day,Medium
2020-03-05 12:00:00,Thur,24300,5,0,0,Bread-Heavy Sales Day,Medium
2019-12-02 13:38:00,Mon,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-10-20 11:58:00,Sun,16300,3,0,0,Bread-Heavy Sales Day,Low
2020-03-18 11:43:00,Wed,30500,2,1,0,Bread-Heavy Sales Day,Medium
2019-12-22 14:45:00,Sun,19000,4,0,0,Bread-Heavy Sales Day,Low
2020-04-17 13:38:00,Fri,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-09 12:17:00,Sun,21200,4,0,0,Bread-Heavy Sales Day,Medium
2019-12-18 11:22:00,Wed,52800,8,0,1,Bread-Heavy Sales Day,High
2019-07-28 12:21:00,Sun,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-11-02 11:08:00,Sat,30400,5,0,0,Bread-Heavy Sales Day,Medium
2019-12-26 12:16:00,Thur,20500,4,1,0,Bread-Heavy Sales Day,Medium
2019-09-04 13:19:00,Wed,19300,4,0,1,Bread-Heavy Sales Day,Low
2019-07-31 12:48:00,Wed,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-11-13 11:46:00,Wed,15800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-16 11:57:00,Sun,26600,3,2,0,Bread-Heavy Sales Day,Medium
2019-07-14 15:02:00,Sun,19800,3,1,0,Bread-Heavy Sales Day,Low
2020-01-19 15:53:00,Sun,19100,4,0,0,Bread-Heavy Sales Day,Low
2019-09-23 15:54:00,Mon,20500,5,0,0,Bread-Heavy Sales Day,Medium
2019-11-27 12:59:00,Wed,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-23 11:10:00,Sun,26600,3,1,1,Bread-Heavy Sales Day,Medium
2019-08-03 12:06:00,Sat,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-11-01 12:11:00,Fri,19100,2,0,0,Bread-Heavy Sales Day,Low
2020-03-06 11:07:00,Fri,19800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-08 12:03:00,Sun,29100,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-08 13:14:00,Sat,25600,3,0,0,Bread-Heavy Sales Day,Medium
2020-01-30 14:26:00,Thur,23300,3,1,0,Bread-Heavy Sales Day,Medium
2019-08-02 11:03:00,Fri,19900,3,0,0,Bread-Heavy Sales Day,Low
2019-11-17 14:23:00,Sun,23500,3,0,1,Bread-Heavy Sales Day,Medium
2019-08-11 11:37:00,Sun,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-10-02 11:58:00,Wed,19300,2,1,0,Bread-Heavy Sales Day,Low
2019-09-19 15:53:00,Thur,23100,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-16 14:46:00,Sun,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-19 11:26:00,Sun,21200,4,0,0,Bread-Heavy Sales Day,Medium
2019-10-26 12:52:00,Sat,20100,3,0,1,Bread-Heavy Sales Day,Medium
2019-08-30 16:18:00,Fri,18800,3,1,0,Bread-Heavy Sales Day,Low
2019-09-28 12:23:00,Sat,18000,3,0,0,Bread-Heavy Sales Day,Low
2019-09-12 11:16:00,Thur,15800,3,1,0,Bread-Heavy Sales Day,Low
2020-03-13 12:30:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-29 12:52:00,Sun,23800,4,0,1,Bread-Heavy Sales Day,Medium
2020-04-22 11:02:00,Wed,20100,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-20 11:48:00,Fri,19300,4,0,0,Bread-Heavy Sales Day,Low
2020-01-13 11:59:00,Mon,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-10-21 11:19:00,Mon,18300,2,0,0,Bread-Heavy Sales Day,Low
2019-11-17 14:12:00,Sun,14000,2,1,0,Bread-Heavy Sales Day,Low
2020-03-27 11:42:00,Fri,17000,3,0,0,Bread-Heavy Sales Day,Low
2020-03-11 13:03:00,Wed,16100,2,1,0,Bread-Heavy Sales Day,Low
2020-03-02 13:00:00,Mon,20000,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-22 12:55:00,Thur,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-10-25 11:51:00,Fri,22800,3,1,0,Bread-Heavy Sales Day,Medium
2020-02-01 11:05:00,Sat,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-11-30 13:44:00,Sat,25100,5,0,0,Bread-Heavy Sales Day,Medium
2019-11-11 14:39:00,Mon,20300,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-14 11:07:00,Wed,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-01-06 12:43:00,Mon,18300,3,0,0,Bread-Heavy Sales Day,Low
2019-08-11 13:14:00,Sun,19300,2,1,0,Bread-Heavy Sales Day,Low
2019-12-14 11:51:00,Sat,40500,8,0,0,Bread-Heavy Sales Day,Medium
2020-02-06 13:31:00,Thur,18800,3,0,1,Bread-Heavy Sales Day,Low
2019-12-27 12:45:00,Fri,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-15 14:27:00,Sun,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-03-25 15:59:00,Wed,35600,7,0,0,Bread-Heavy Sales Day,Medium
2019-11-25 11:05:00,Mon,19800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-22 12:33:00,Sat,14500,2,0,0,Bread-Heavy Sales Day,Low
2020-02-20 12:12:00,Thur,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-30 16:21:00,Mon,19800,3,0,0,Bread-Heavy Sales Day,Low
2020-01-26 11:07:00,Sun,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-04-22 12:06:00,Wed,28600,6,0,0,Bread-Heavy Sales Day,Medium
2020-01-05 11:10:00,Sun,18600,3,0,0,Bread-Heavy Sales Day,Low
2019-09-20 12:53:00,Fri,21000,5,1,0,Bread-Heavy Sales Day,Medium
2020-01-20 11:32:00,Mon,15000,2,1,0,Bread-Heavy Sales Day,Low
2019-07-25 13:42:00,Thur,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-09 15:22:00,Fri,26000,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-31 12:34:00,Sat,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-11-08 15:12:00,Fri,30000,4,0,1,Bread-Heavy Sales Day,Medium
2020-03-05 13:36:00,Thur,25700,5,0,0,Bread-Heavy Sales Day,Medium
2019-10-10 13:05:00,Thur,68100,14,0,0,Bread-Heavy Sales Day,High
2020-01-06 12:25:00,Mon,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-28 13:39:00,Sat,24100,3,1,0,Bread-Heavy Sales Day,Medium
2019-11-23 16:15:00,Sat,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-12-06 12:51:00,Fri,16300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-27 15:38:00,Fri,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-08-03 13:20:00,Sat,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-10-13 11:20:00,Sun,25800,2,1,1,Bread-Heavy Sales Day,Medium
2020-01-31 14:15:00,Fri,16800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-08 13:57:00,Thur,32400,7,0,0,Bread-Heavy Sales Day,Medium
2020-02-07 13:41:00,Fri,18300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-19 11:16:00,Thur,28200,4,0,2,Bread-Heavy Sales Day,Medium
2019-08-07 11:03:00,Wed,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-02 11:57:00,Fri,30800,6,0,0,Bread-Heavy Sales Day,Medium
2019-10-07 12:24:00,Mon,17300,4,0,0,Bread-Heavy Sales Day,Low
2020-02-03 14:26:00,Mon,16300,4,0,0,Bread-Heavy Sales Day,Low
2020-02-07 12:48:00,Fri,15800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-08 14:07:00,Sun,22300,3,1,0,Bread-Heavy Sales Day,Medium
2020-03-02 13:32:00,Mon,33600,8,0,0,Bread-Heavy Sales Day,Medium
2019-09-25 13:12:00,Wed,49700,10,0,0,Bread-Heavy Sales Day,Medium
2019-10-27 13:42:00,Sun,18500,3,2,0,Bread-Heavy Sales Day,Low
2020-02-19 13:03:00,Wed,17100,3,0,0,Bread-Heavy Sales Day,Low
2019-08-21 11:07:00,Wed,15300,3,0,0,Bread-Heavy Sales Day,Low
2019-10-11 15:00:00,Fri,14800,2,0,1,Bread-Heavy Sales Day,Low
2019-08-24 12:56:00,Sat,23300,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-22 13:24:00,Sat,17500,2,1,0,Bread-Heavy Sales Day,Low
2020-04-27 11:42:00,Mon,30800,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-09 14:31:00,Thur,19500,4,0,0,Bread-Heavy Sales Day,Low
2020-03-27 15:36:00,Fri,28800,3,2,0,Bread-Heavy Sales Day,Medium
2019-11-25 11:08:00,Mon,18800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-19 12:08:00,Mon,21300,3,0,0,Bread-Heavy Sales Day,Medium
2019-11-09 11:36:00,Sat,14800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-22 12:38:00,Sun,31500,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-01 11:15:00,Wed,29400,5,1,0,Bread-Heavy Sales Day,Medium
2020-02-23 16:00:00,Sun,26600,5,0,1,Bread-Heavy Sales Day,Medium
2020-01-05 14:06:00,Sun,23800,4,1,0,Bread-Heavy Sales Day,Medium
2020-03-21 11:44:00,Sat,27600,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-06 12:29:00,Thur,15600,2,0,0,Bread-Heavy Sales Day,Low
2019-08-04 12:35:00,Sun,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-04-27 11:28:00,Mon,18300,4,0,0,Bread-Heavy Sales Day,Low
2019-12-18 13:51:00,Wed,19600,3,1,0,Bread-Heavy Sales Day,Low
2019-12-08 12:52:00,Sun,20300,3,0,0,Bread-Heavy Sales Day,Medium
2019-12-02 11:03:00,Mon,17500,4,0,0,Bread-Heavy Sales Day,Low
2020-02-26 16:13:00,Wed,27900,5,0,0,Bread-Heavy Sales Day,Medium
2020-04-29 15:05:00,Wed,26800,4,1,0,Bread-Heavy Sales Day,Medium
2019-12-29 16:02:00,Sun,25500,4,1,0,Bread-Heavy Sales Day,Medium
2020-03-16 13:23:00,Mon,20800,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-16 11:59:00,Mon,26800,5,1,0,Bread-Heavy Sales Day,Medium
2020-01-10 15:10:00,Fri,19300,4,1,0,Bread-Heavy Sales Day,Low
2020-01-27 11:02:00,Mon,21600,2,0,0,Bread-Heavy Sales Day,Medium
2019-08-17 13:02:00,Sat,19800,5,0,0,Bread-Heavy Sales Day,Low
2020-04-24 12:15:00,Fri,30900,6,0,0,Bread-Heavy Sales Day,Medium
2020-03-05 13:33:00,Thur,17600,2,1,0,Bread-Heavy Sales Day,Low
2020-02-15 13:38:00,Sat,17300,3,1,0,Bread-Heavy Sales Day,Low
2019-12-05 15:22:00,Thur,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-08 15:23:00,Sun,16100,2,1,0,Bread-Heavy Sales Day,Low
2019-12-16 11:41:00,Mon,18900,4,0,0,Bread-Heavy Sales Day,Low
2020-03-12 11:20:00,Thur,34100,7,0,0,Bread-Heavy Sales Day,Medium
2019-07-21 14:53:00,Sun,15300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-12 13:56:00,Thur,47000,11,0,0,Bread-Heavy Sales Day,Medium
2019-08-31 11:37:00,Sat,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-12 11:15:00,Thur,29200,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-27 14:42:00,Fri,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-09-27 13:07:00,Fri,15800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-29 11:25:00,Sun,27800,3,2,0,Bread-Heavy Sales Day,Medium
2019-12-23 11:31:00,Mon,26100,2,0,1,Bread-Heavy Sales Day,Medium
2020-02-19 14:40:00,Wed,30800,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-18 14:10:00,Wed,15300,2,0,1,Bread-Heavy Sales Day,Low
2019-10-27 11:18:00,Sun,14800,1,0,0,Bread-Heavy Sales Day,Low
2019-11-15 15:19:00,Fri,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-16 14:05:00,Mon,34900,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-04 12:27:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-02 13:03:00,Mon,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-04-10 12:29:00,Fri,15300,2,0,0,Bread-Heavy Sales Day,Low
2019-08-11 13:27:00,Sun,17300,2,1,0,Bread-Heavy Sales Day,Low
2020-02-02 13:31:00,Sun,14500,3,0,0,Bread-Heavy Sales Day,Low
2019-12-30 12:23:00,Mon,91300,15,0,0,Bread-Heavy Sales Day,High
2019-08-26 11:16:00,Mon,17800,3,1,0,Bread-Heavy Sales Day,Low
2019-11-02 16:54:00,Sat,14300,2,1,0,Bread-Heavy Sales Day,Low
2020-04-20 14:46:00,Mon,64000,12,0,2,Bread-Heavy Sales Day,High
2020-01-12 12:16:00,Sun,44100,5,0,2,Bread-Heavy Sales Day,Medium
2020-03-21 13:41:00,Sat,17800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-28 13:09:00,Sat,35600,7,0,0,Bread-Heavy Sales Day,Medium
2020-02-24 14:32:00,Mon,26800,3,1,1,Bread-Heavy Sales Day,Medium
2019-09-15 13:34:00,Sun,24400,4,1,0,Bread-Heavy Sales Day,Medium
2020-02-23 12:39:00,Sun,19800,2,1,0,Bread-Heavy Sales Day,Low
